grn_line_id,grn_id,po_line_id,item_id,qty_received,quality_status
8365,1967,8507,335,213,Good Condition
8366,1968,8508,113,419,Good Condition
8367,1968,8509,324,238,Good Condition
8368,1968,8510,319,369,Good Condition
8369,1968,8511,335,345,Good Condition
8370,1969,8512,296,16,Service Incomplete
8371,1970,8513,43,333,Good Condition
8372,1970,8514,359,264,Good Condition
8373,1970,8515,249,320,Good Condition
8374,1971,8516,43,380,Good Condition
8375,1971,8517,141,229,Good Condition
8376,1972,8518,345,16,Good Condition
8377,1972,8519,514,223,Good Condition
8378,1972,8520,424,320,Good Condition
8379,1972,8521,562,155,Good Condition
8380,1972,8522,167,405,Good Condition
8381,1972,8523,572,379,Dead on Arrival (DOA)
8382,1972,8524,189,289,Good Condition
8383,1972,8525,571,195,Good Condition
8384,1973,8526,293,371,Good Condition
8385,1973,8527,318,85,Good Condition
8386,1973,8528,513,283,Good Condition
8387,1974,8529,217,309,Good Condition
8388,1974,8530,175,401,Good Condition
8389,1974,8531,524,349,Good Condition
8390,1974,8532,519,134,Good Condition
8391,1975,8533,335,232,Good Condition
8392,1975,8534,146,220,Good Condition
8393,1975,8535,319,152,Good Condition
8394,1975,8536,113,449,Good Condition
8395,1975,8537,324,262,Good Condition
8396,1976,8538,568,176,Good Condition
8397,1976,8539,345,42,Good Condition
8398,1976,8540,196,383,Good Condition
8399,1976,8541,455,45,Good Condition
8400,1977,8542,456,93,Good Condition
8401,1977,8543,111,377,Good Condition
8402,1977,8544,462,72,Good Condition
8403,1978,8545,330,241,Good Condition
8404,1978,8546,165,82,Good Condition
8405,1978,8547,103,409,Good Condition
8406,1978,8548,210,207,Good Condition
8407,1979,8549,511,460,Good Condition
8408,1979,8550,137,161,Good Condition
8409,1980,8551,70,260,Good Condition
8410,1980,8552,509,10,Good Condition
8411,1981,8553,498,334,Service Accepted
8412,1981,8554,199,287,Service Accepted
8413,1981,8555,289,89,Service Accepted
8414,1981,8556,276,432,Service Accepted
8415,1981,8557,467,15,Service Accepted
8416,1982,8558,515,380,Good Condition
8417,1982,8559,244,168,Screen Damaged
8418,1982,8560,77,183,Good Condition
8419,1982,8561,359,454,Good Condition
8420,1982,8562,304,211,Good Condition
8421,1983,8563,308,78,Good Condition
8422,1983,8564,374,187,Good Condition
8423,1983,8565,368,308,Good Condition
8424,1983,8566,317,336,Good Condition
8425,1983,8567,300,131,Good Condition
8426,1983,8568,572,314,Good Condition
8427,1983,8569,597,497,Good Condition
8428,1984,8570,115,214,Good Condition
8429,1984,8571,556,303,Good Condition
8430,1985,8572,452,436,Service Accepted
8431,1986,8573,600,237,Good Condition
8432,1986,8574,439,367,Good Condition
8433,1986,8575,57,61,Good Condition
8434,1986,8576,243,434,Good Condition
8435,1986,8577,577,214,Good Condition
8436,1986,8578,543,424,Good Condition
8437,1987,8579,565,302,Good Condition
8438,1988,8580,165,230,Good Condition
8439,1988,8581,597,261,Good Condition
8440,1988,8582,242,473,Good Condition
8441,1988,8583,291,442,Good Condition
8442,1988,8584,293,14,Good Condition
8443,1988,8585,175,471,Dead on Arrival (DOA)
8444,1989,8586,438,45,Good Condition
8445,1989,8587,8,362,Good Condition
8446,1989,8588,178,444,Good Condition
8447,1989,8589,238,202,Good Condition
8448,1990,8590,147,326,Good Condition
8449,1990,8591,242,490,Good Condition
8450,1990,8592,240,437,Good Condition
8451,1990,8593,569,295,Good Condition
8452,1991,8594,455,422,Good Condition
8453,1991,8595,103,288,Good Condition
8454,1991,8596,569,113,Good Condition
8455,1991,8597,147,417,Good Condition
8456,1992,8598,56,480,Good Condition
8457,1992,8599,519,81,Good Condition
8458,1993,8600,129,47,Good Condition
8459,1994,8601,476,238,Good Condition
8460,1994,8602,174,445,Good Condition
8461,1994,8603,462,215,Good Condition
8462,1994,8604,255,342,Good Condition
8463,1994,8605,38,457,Good Condition
8464,1994,8606,153,134,Dead on Arrival (DOA)
8465,1994,8607,10,482,Good Condition
8466,1994,8608,54,181,Good Condition
8467,1994,8609,425,477,Good Condition
8468,1995,8610,577,449,Good Condition
8469,1995,8611,301,93,Good Condition
8470,1995,8612,558,480,Good Condition
8471,1995,8613,538,494,Good Condition
8472,1996,8614,43,176,Good Condition
8473,1996,8615,141,277,Good Condition
8474,1996,8616,460,221,Good Condition
8475,1996,8617,391,454,Good Condition
8476,1996,8618,469,44,Good Condition
8477,1996,8619,409,292,Good Condition
8478,1997,8620,179,198,Good Condition
8479,1998,8621,110,197,Good Condition
8480,1998,8622,572,94,Good Condition
8481,1998,8623,317,113,Good Condition
8482,1998,8624,368,33,Good Condition
8483,1998,8625,352,333,Good Condition
8484,1998,8626,308,428,Good Condition
8485,1998,8627,597,245,Good Condition
8486,1999,8628,419,484,Good Condition
8487,1999,8629,578,156,Dead on Arrival (DOA)
8488,1999,8630,335,150,Good Condition
8489,1999,8631,579,377,Good Condition
8490,1999,8632,41,184,Good Condition
8491,1999,8633,306,167,Good Condition
8492,2000,8634,476,170,Good Condition
8493,2000,8635,300,102,Good Condition
8494,2000,8636,543,93,Good Condition
8495,2000,8637,50,86,Good Condition
8496,2000,8638,558,279,Good Condition
8497,2001,8639,210,304,Good Condition
8498,2001,8640,570,67,Good Condition
8499,2001,8641,126,141,Good Condition
8500,2001,8642,146,61,Good Condition
8501,2002,8643,378,36,Service Accepted
8502,2003,8644,334,435,Good Condition
8503,2003,8645,291,475,Packaging Damaged
8504,2003,8646,166,257,Good Condition
8505,2004,8647,464,359,Service Accepted
8506,2004,8648,555,387,Service Accepted
8507,2005,8649,202,205,Good Condition
8508,2005,8650,203,317,Good Condition
8509,2005,8651,508,469,Good Condition
8510,2005,8652,59,32,Minor Defect - Accepted
8511,2005,8653,41,293,Good Condition
8512,2006,8654,43,126,Screen Damaged
8513,2006,8655,391,318,Good Condition
8514,2006,8656,255,79,Good Condition
8515,2006,8657,50,229,Good Condition
8516,2007,8658,233,447,Service Accepted
8517,2007,8659,501,53,Service Accepted
8518,2007,8660,177,113,Service Accepted
8519,2007,8661,220,387,Service Accepted
8520,2008,8662,326,363,Service Accepted
8521,2008,8663,72,463,Service Accepted
8522,2009,8664,212,309,Service Accepted
8523,2009,8665,501,307,Service Accepted
8524,2009,8666,51,261,Service Accepted
8525,2009,8667,289,338,Service Incomplete
8526,2009,8668,220,193,Service Incomplete
8527,2009,8669,177,410,Service Accepted
8528,2010,8670,245,490,Good Condition
8529,2010,8671,120,191,Good Condition
8530,2010,8672,315,435,Good Condition
8531,2010,8673,387,484,Service Accepted
8532,2010,8674,500,359,Good Condition
8533,2010,8675,274,427,Service Accepted
8534,2010,8676,270,87,Good Condition
8535,2011,8677,28,142,Good Condition
8536,2011,8678,450,121,Good Condition
8537,2012,8679,471,53,Good Condition
8538,2012,8680,444,158,Good Condition
8539,2012,8681,551,88,Good Condition
8540,2012,8682,424,196,Good Condition
8541,2012,8683,42,199,Good Condition
8542,2012,8684,217,220,Good Condition
8543,2012,8685,519,189,Good Condition
8544,2013,8686,136,83,Service Accepted
8545,2013,8687,39,55,Service Accepted
8546,2013,8688,361,316,Service Accepted
8547,2013,8689,473,383,Service Accepted
8548,2013,8690,378,133,Service Accepted
8549,2014,8691,258,251,Service Accepted
8550,2014,8692,398,311,Good Condition
8551,2014,8693,431,41,Good Condition
8552,2014,8694,101,244,Service Accepted
8553,2014,8695,97,221,Service Accepted
8554,2015,8696,251,300,Packaging Damaged
8555,2015,8697,157,153,Good Condition
8556,2016,8698,28,342,Good Condition
8557,2016,8699,170,291,Good Condition
8558,2017,8700,49,301,Good Condition
8559,2017,8701,383,192,Good Condition
8560,2018,8702,291,447,Good Condition
8561,2018,8703,293,54,Good Condition
8562,2019,8704,424,29,Good Condition
8563,2020,8705,287,111,Good Condition
8564,2020,8706,201,458,Good Condition
8565,2020,8707,574,229,Good Condition
8566,2020,8708,23,383,Good Condition
8567,2020,8709,42,81,Good Condition
8568,2021,8710,514,393,Good Condition
8569,2021,8711,582,477,Good Condition
8570,2021,8712,490,84,Good Condition
8571,2021,8713,483,245,Good Condition
8572,2021,8714,189,164,Good Condition
8573,2021,8715,562,193,Good Condition
8574,2021,8716,424,234,Good Condition
8575,2022,8717,282,173,Good Condition
8576,2023,8718,227,145,Good Condition
8577,2023,8719,301,137,Good Condition
8578,2024,8720,501,366,Service Accepted
8579,2024,8721,1,445,Good Condition
8580,2024,8722,133,247,Service Accepted
8581,2024,8723,563,425,Good Condition
8582,2024,8724,536,14,Good Condition
8583,2025,8725,574,434,Good Condition
8584,2026,8726,251,362,Good Condition
8585,2026,8727,192,95,Good Condition
8586,2026,8728,416,273,Good Condition
8587,2026,8729,480,375,Good Condition
8588,2027,8730,430,319,Service Accepted
8589,2027,8731,183,157,Service Accepted
8590,2027,8732,281,242,Service Accepted
8591,2027,8733,97,205,Service Accepted
8592,2027,8734,423,62,Service Accepted
8593,2027,8735,295,381,Service Accepted
8594,2028,8736,346,10,Good Condition
8595,2028,8737,304,56,Good Condition
8596,2028,8738,474,182,Good Condition
8597,2028,8739,515,471,Good Condition
8598,2028,8740,77,34,Good Condition
8599,2029,8741,26,312,Good Condition
8600,2029,8742,571,412,Good Condition
8601,2029,8743,368,62,Good Condition
8602,2029,8744,33,198,Good Condition
8603,2030,8745,84,257,Good Condition
8604,2030,8746,249,395,Good Condition
8605,2030,8747,201,368,Good Condition
8606,2030,8748,301,467,Good Condition
8607,2031,8749,368,242,Good Condition
8608,2031,8750,375,195,Good Condition
8609,2031,8751,53,123,Wrong Item Sent
8610,2032,8752,287,176,Good Condition
8611,2033,8753,467,161,Service Accepted
8612,2034,8754,483,178,Good Condition
8613,2034,8755,524,79,Good Condition
8614,2035,8756,125,121,Good Condition
8615,2035,8757,201,260,Good Condition
8616,2035,8758,127,171,Good Condition
8617,2035,8759,553,187,Good Condition
8618,2035,8760,304,52,Good Condition
8619,2035,8761,206,48,Good Condition
8620,2035,8762,416,156,Good Condition
8621,2035,8763,232,271,Good Condition
8622,2036,8764,499,354,Good Condition
8623,2036,8765,165,320,Good Condition
8624,2036,8766,84,100,Good Condition
8625,2036,8767,102,202,Dead on Arrival (DOA)
8626,2036,8768,25,397,Good Condition
8627,2036,8769,48,79,Good Condition
8628,2036,8770,371,43,Good Condition
8629,2037,8771,582,152,Good Condition
8630,2038,8772,23,211,Good Condition
8631,2038,8773,111,400,Good Condition
8632,2038,8774,392,411,Good Condition
8633,2038,8775,418,142,Good Condition
8634,2038,8776,201,259,Good Condition
8635,2039,8777,210,109,Good Condition
8636,2039,8778,456,258,Good Condition
8637,2039,8779,422,72,Good Condition
8638,2039,8780,111,261,Rejected - Quality Failure
8639,2039,8781,290,106,Rejected - Quality Failure
8640,2040,8782,289,30,Service Accepted
8641,2040,8783,361,149,Service Accepted
8642,2040,8784,430,166,Service Accepted
8643,2040,8785,37,39,Service Accepted
8644,2040,8786,540,255,Service Accepted
8645,2040,8787,452,268,Service Accepted
8646,2040,8788,94,343,Service Accepted
8647,2040,8789,133,328,Service Accepted
8648,2041,8790,133,239,Service Accepted
8649,2041,8791,498,183,Service Incomplete
8650,2041,8792,427,479,Service Accepted
8651,2041,8793,72,229,Service Accepted
8652,2041,8794,348,265,Service Accepted
8653,2041,8795,451,149,Service Accepted
8654,2042,8796,53,66,Good Condition
8655,2042,8797,375,367,Good Condition
8656,2042,8798,33,167,Good Condition
8657,2042,8799,571,444,Good Condition
8658,2042,8800,26,213,Good Condition
8659,2042,8801,368,56,Good Condition
8660,2043,8802,314,230,Good Condition
8661,2043,8803,426,370,Good Condition
8662,2044,8804,56,150,Good Condition
8663,2044,8805,570,231,Good Condition
8664,2044,8806,578,280,Good Condition
8665,2044,8807,598,28,Good Condition
8666,2044,8808,580,339,Good Condition
8667,2044,8809,319,97,Good Condition
8668,2045,8810,566,470,Good Condition
8669,2045,8811,393,28,Good Condition
8670,2045,8812,80,209,Good Condition
8671,2045,8813,569,294,Good Condition
8672,2045,8814,438,482,Good Condition
8673,2045,8815,388,175,Good Condition
8674,2045,8816,70,213,Wrong Item Sent
8675,2045,8817,128,374,Packaging Damaged
8676,2046,8818,285,399,Good Condition
8677,2046,8819,202,482,Good Condition
8678,2046,8820,129,270,Good Condition
8679,2046,8821,243,345,Good Condition
8680,2046,8822,483,172,Good Condition
8681,2046,8823,265,17,Good Condition
8682,2047,8824,306,150,Good Condition
8683,2047,8825,597,210,Good Condition
8684,2047,8826,370,262,Good Condition
8685,2047,8827,172,453,Good Condition
8686,2048,8828,82,287,Good Condition
8687,2048,8829,359,288,Good Condition
8688,2048,8830,141,484,Dead on Arrival (DOA)
8689,2049,8831,368,38,Good Condition
8690,2049,8832,242,225,Good Condition
8691,2049,8833,534,441,Good Condition
8692,2049,8834,407,117,Good Condition
8693,2049,8835,396,187,Good Condition
8694,2050,8836,438,407,Good Condition
8695,2050,8837,12,309,Good Condition
8696,2050,8838,254,25,Good Condition
8697,2050,8839,240,379,Good Condition
8698,2050,8840,185,405,Good Condition
8699,2050,8841,38,99,Good Condition
8700,2051,8842,103,449,Good Condition
8701,2052,8843,290,408,Good Condition
8702,2052,8844,240,36,Good Condition
8703,2052,8845,147,365,Good Condition
8704,2053,8846,96,376,Service Accepted
8705,2053,8847,281,249,Service Accepted
8706,2054,8848,72,266,Service Accepted
8707,2054,8849,274,50,Service Accepted
8708,2054,8850,27,463,Service Accepted
8709,2054,8851,96,204,Service Accepted
8710,2055,8852,158,422,Good Condition
8711,2056,8853,456,298,Good Condition
8712,2056,8854,158,372,Good Condition
8713,2056,8855,462,75,Good Condition
8714,2056,8856,317,266,Good Condition
8715,2057,8857,593,131,Good Condition
8716,2057,8858,357,337,Good Condition
8717,2057,8859,211,262,Good Condition
8718,2057,8860,399,84,Good Condition
8719,2057,8861,550,341,Good Condition
8720,2057,8862,377,123,Good Condition
8721,2057,8863,565,405,Good Condition
8722,2057,8864,449,199,Good Condition
8723,2057,8865,556,390,Good Condition
8724,2058,8866,147,87,Good Condition
8725,2058,8867,497,367,Good Condition
8726,2058,8868,556,20,Good Condition
8727,2058,8869,115,191,Good Condition
8728,2058,8870,25,284,Good Condition
8729,2059,8871,368,171,Good Condition
8730,2059,8872,53,149,Good Condition
8731,2059,8873,375,202,Good Condition
8732,2060,8874,58,262,Good Condition
8733,2060,8875,83,204,Good Condition
8734,2060,8876,213,269,Good Condition
8735,2061,8877,486,194,Good Condition
8736,2061,8878,13,145,Good Condition
8737,2061,8879,41,394,Good Condition
8738,2061,8880,375,108,Good Condition
8739,2061,8881,572,302,Good Condition
8740,2061,8882,129,333,Good Condition
8741,2062,8883,35,476,Service Accepted
8742,2062,8884,137,118,Good Condition
8743,2062,8885,313,386,Service Accepted
8744,2062,8886,209,396,Service Accepted
8745,2062,8887,156,122,Service Accepted
8746,2063,8888,233,359,Service Accepted
8747,2063,8889,555,398,Service Accepted
8748,2063,8890,532,392,Service Accepted
8749,2063,8891,190,191,Service Accepted
8750,2063,8892,274,155,Service Accepted
8751,2063,8893,414,399,Service Accepted
8752,2064,8894,176,94,Good Condition
8753,2064,8895,129,79,Good Condition
8754,2064,8896,54,438,Good Condition
8755,2064,8897,562,317,Good Condition
8756,2064,8898,455,397,Good Condition
8757,2064,8899,243,431,Good Condition
8758,2065,8900,294,51,Service Accepted
8759,2066,8901,474,412,Good Condition
8760,2067,8902,582,395,Good Condition
8761,2067,8903,4,361,Good Condition
8762,2067,8904,176,103,Good Condition
8763,2067,8905,550,71,Good Condition
8764,2068,8906,87,470,Good Condition
8765,2068,8907,273,332,Good Condition
8766,2068,8908,377,252,Good Condition
8767,2068,8909,562,134,Good Condition
8768,2068,8910,227,212,Good Condition
8769,2069,8911,579,61,Good Condition
8770,2069,8912,424,264,Good Condition
8771,2069,8913,352,472,Good Condition
8772,2069,8914,368,155,Good Condition
8773,2070,8915,550,483,Good Condition
8774,2070,8916,71,15,Packaging Damaged
8775,2071,8917,363,190,Good Condition
8776,2071,8918,441,243,Good Condition
8777,2071,8919,375,362,Good Condition
8778,2071,8920,494,19,Good Condition
8779,2071,8921,227,499,Good Condition
8780,2071,8922,534,172,Good Condition
8781,2072,8923,244,232,Good Condition
8782,2072,8924,77,478,Good Condition
8783,2072,8925,346,367,Good Condition
8784,2073,8926,423,271,Service Accepted
8785,2073,8927,405,194,Service Accepted
8786,2073,8928,183,457,Service Accepted
8787,2073,8929,281,146,Service Accepted
8788,2073,8930,430,280,Service Accepted
8789,2074,8931,146,311,Good Condition
8790,2074,8932,432,279,Dead on Arrival (DOA)
8791,2074,8933,210,15,Good Condition
