po_id,vendor_id,pr_id,po_date,currency,exchange_rate,status,total_po_value,department_id,is_emergency_order
2414,62,1103,5/31/2022,USD,95.15,Released,945097.47,3,0
2415,143,1325,9/11/2022,USD,105.08,Released,24125.43,6,0
2416,106,1681,6/19/2021,USD,85.71,Released,35195.62,2,0
2417,109,2499,11/17/2022,BDT,1,Released,6022781.380000001,2,0
2418,42,1477,8/22/2023,USD,107.78,Released,25716.94,3,0
2419,79,58,3/12/2023,BDT,1,Released,5443316.9,1,0
2420,54,481,6/19/2021,CNY,86.29,Released,6832.82,5,0
2421,102,0,6/30/2022,BDT,1,Released,1544627.85,4,0
2422,77,916,6/12/2021,BDT,1,Released,915201,2,0
2423,46,1388,9/24/2023,USD,106.6,Released,28803.78,2,0
2424,132,1055,9/11/2021,USD,85.16,Released,284849.2,6,0
2425,83,1185,3/27/2023,BDT,1,Released,3162152.3499999996,3,0
2426,29,440,2/5/2021,BDT,1,Released,3691725,6,0
2427,122,191,10/14/2020,BDT,1,Released,2989100,5,0
2428,139,992,1/9/2023,USD,106.42,Released,281337.14,6,0
2429,69,1499,7/15/2023,BDT,1,Released,3100207.36,3,0
2430,106,706,7/26/2023,USD,108.7,Released,211446,2,0
2431,49,1754,3/15/2023,BDT,1,Released,7238278.29,4,0
2432,79,339,12/3/2022,BDT,1,Released,2313243.23,1,0
2433,104,1248,5/26/2023,BDT,1,Released,3644306.57,3,0
2434,100,1729,6/1/2022,USD,97.21,Released,343.08,5,0
2435,110,339,1/12/2023,BDT,1,Released,6484440.75,3,0
2436,113,1975,11/2/2023,BDT,1,Released,657110.53,6,0
2437,30,0,9/21/2022,BDT,1,Released,4966055.59,5,1
2438,43,0,12/2/2023,BDT,1,Released,2324256.9299999997,4,0
2439,8,2142,4/14/2023,BDT,1,Released,1810782.24,3,0
2440,111,1834,10/9/2022,BDT,1,Released,1740419.4000000001,5,0
2441,42,2043,1/29/2023,USD,110.32,Released,130436.98000000001,3,0
2442,123,2080,8/2/2022,USD,102.43,Released,137408.58000000002,2,0
2443,24,2309,3/31/2022,BDT,1,Released,2667675.9000000004,4,0
2444,6,2334,4/26/2023,USD,107.28,Released,400463.17000000004,6,0
2445,147,0,4/23/2020,BDT,1,Released,1273824,1,0
2446,40,0,5/10/2021,USD,85.4,Released,1129.7,5,0
2447,137,0,7/17/2021,USD,85.64,Released,233654.37,2,0
2448,84,859,2/19/2022,BDT,1,Released,2651126.94,2,0
2449,27,1137,11/6/2023,BDT,1,Released,408934.19,1,0
2450,120,1384,7/9/2023,BDT,1,Released,3777323.39,3,0
2451,39,1983,12/11/2023,BDT,1,Released,2838798.34,1,0
2452,143,304,4/18/2021,USD,85.06,Released,25711.04,6,0
2453,43,372,2/20/2023,BDT,1,Released,3859015.3,4,0
2454,124,1176,9/22/2023,USD,108.63,Released,217810.09,5,0
2455,33,836,1/23/2023,USD,109.8,Released,53555.96,6,0
2456,88,2438,9/15/2023,BDT,1,Released,3427407.33,2,0
2457,99,1417,9/17/2021,BDT,1,Released,3131382,6,0
2458,51,1873,4/8/2023,BDT,1,Released,7430863.91,6,0
2459,106,1136,7/27/2023,USD,109.81,Released,782468.14,2,0
2460,85,2354,5/17/2021,CNY,85.53,Released,701.43,1,0
2461,78,1402,10/21/2023,BDT,1,Released,4218559.72,2,0
2462,146,1969,12/5/2021,BDT,1,Released,4496281,2,0
2463,78,2166,12/23/2023,BDT,1,Released,3022467.45,2,0
2464,36,0,7/31/2021,USD,85.26,Released,85210.02,2,0
2465,145,2,4/13/2023,BDT,1,Released,3799453.1,3,0
2466,2,504,9/7/2021,BDT,1,Released,3517950,1,0
2467,87,0,9/29/2023,BDT,1,Released,1763173.76,1,0
2468,110,1271,3/3/2023,BDT,1,Released,3264057.52,3,0
2469,102,0,1/28/2022,BDT,1,Released,5581149.5,4,0
2470,19,1629,2/17/2022,USD,88.05,Released,1075368.7,1,0
2471,54,0,4/4/2021,CNY,85.86,Released,89745.36,5,0
2472,39,1147,7/28/2023,BDT,1,Released,8685088.31,1,0
2473,54,0,8/20/2023,CNY,105.72,Released,140586.55,5,0
2474,15,1194,11/10/2021,BDT,1,Released,4487868,5,0
2475,52,2028,7/5/2021,USD,85.37,Released,23710.739999999998,3,0
2476,116,0,8/21/2020,BDT,1,Released,5643411,1,0
2477,112,2413,7/16/2022,BDT,1,Released,3472533.21,6,0
2478,135,2418,5/11/2021,USD,85.51,Released,262586.76,3,0
2479,105,0,5/2/2022,BDT,1,Released,9770875.059999999,5,1
2480,124,871,9/11/2023,USD,107.73,Released,348768.12,5,0
2481,107,2447,1/15/2023,USD,106.91,Released,28445.52,4,0
2482,146,71,3/20/2023,BDT,1,Released,5144864.65,2,0
2483,52,519,11/18/2021,USD,85.84,Released,15880.43,3,0
2484,67,1195,4/7/2021,BDT,1,Released,5231133,4,0
2485,35,109,9/30/2021,BDT,1,Released,3040350,4,0
2486,135,2470,9/17/2023,USD,108.21,Released,450279.86,3,0
2487,144,2329,10/25/2022,USD,107.1,Released,73258.74,6,0
2488,10,718,2/1/2023,CNY,109.1,Released,243019.78999999998,1,0
2489,82,423,12/31/2023,CNY,107.14,Released,241.03,6,0
2490,129,1098,2/17/2022,USD,87.36,Released,11398.07,2,0
2491,81,1012,3/2/2021,BDT,1,Released,5312132,3,0
2492,105,1006,1/6/2023,BDT,1,Released,3253363.3,5,0
2493,35,2135,8/29/2023,BDT,1,Released,3349800.26,4,0
2494,59,1454,11/22/2023,BDT,1,Released,2438129.82,5,0
2495,8,0,3/22/2021,BDT,1,Released,2208680,3,0
2496,30,1714,2/10/2023,BDT,1,Released,5136274.390000001,5,0
2497,82,225,5/16/2022,CNY,95.15,Released,522134.14999999997,6,0
2498,94,249,10/17/2022,BDT,1,Released,2445733.31,1,0
2499,28,0,3/7/2020,BDT,1,Released,743499,2,0
2500,100,0,2/5/2021,USD,85.58,Released,3278.32,5,0
2501,121,1539,2/13/2022,USD,87.84,Released,32540.339999999997,4,0
2502,65,1803,9/21/2023,BDT,1,Released,909737.31,6,0
2503,54,1296,12/15/2023,CNY,109.32,Released,720532.53,5,0
2504,25,0,12/28/2020,BDT,1,Released,2117027,3,0
2505,5,380,5/30/2021,BDT,1,Released,3421610,2,0
2506,128,0,11/13/2020,USD,85.09,Released,178101.4,2,1
2507,121,1348,12/2/2023,USD,106.77,Released,37416.72,4,0
2508,147,1505,8/12/2021,BDT,1,Released,2399560,1,0
2509,140,1093,4/9/2023,CNY,109.6,Released,28902.940000000002,6,0
2510,117,2207,10/7/2020,BDT,1,Released,3723132,3,0
2511,49,241,6/16/2023,BDT,1,Released,2129131.08,4,0
2512,9,1356,5/3/2023,BDT,1,Released,2274531.5,3,0
2513,109,2372,1/30/2023,BDT,1,Released,5207669.26,2,0
2514,135,1146,2/5/2023,USD,106.11,Released,472533.41,3,0
2515,110,1538,6/22/2022,BDT,1,Released,9931849.629999999,3,0
2516,80,198,6/30/2023,BDT,1,Released,5542254.41,2,0
2517,140,856,4/11/2021,CNY,85.81,Released,4886.28,6,0
2518,69,1312,5/5/2022,BDT,1,Released,1495334.78,3,0
2519,149,1252,5/30/2023,CNY,106.65,Released,271576.66,4,0
2520,1,876,12/24/2022,USD,112.89,Released,22677.89,6,0
2521,29,96,12/26/2023,BDT,1,Released,2124582.12,6,0
2522,115,1854,11/11/2020,USD,84.52,Released,18212.78,5,0
2523,23,1919,11/5/2023,BDT,1,Released,178808.24,2,0
2524,22,978,6/17/2021,BDT,1,Released,7033217,3,0
2525,49,0,8/15/2023,BDT,1,Released,2467232.78,4,0
2526,97,1864,9/3/2021,USD,85.55,Released,50614.44,4,0
2527,73,2174,7/15/2023,CNY,107.5,Released,47885.94,6,0
2528,6,1017,1/17/2022,USD,86.73,Released,17919.96,6,0
2529,81,2283,6/25/2020,BDT,1,Released,3085038,3,0
2530,26,857,1/10/2023,BDT,1,Released,1108497.34,1,0
2531,107,2316,12/22/2022,USD,112.2,Released,1521.83,4,0
2532,25,774,12/21/2022,BDT,1,Released,6047018.9799999995,3,0
2533,77,1137,12/15/2021,BDT,1,Released,5494327,2,0
2534,19,0,8/24/2020,USD,84.89,Released,294438.77,1,1
2535,144,468,1/26/2023,USD,107.54,Released,169000.34,6,0
2536,100,1139,9/8/2023,USD,106.67,Released,53866.59,5,0
2537,66,71,8/23/2023,BDT,1,Released,3849570.78,5,0
2538,109,95,5/9/2020,BDT,1,Released,5445097,2,0
2539,122,1544,10/9/2020,BDT,1,Released,1115443,5,0
2540,148,1801,8/27/2023,BDT,1,Released,1727373.55,1,0
2541,23,0,5/15/2020,BDT,1,Released,307872,2,0
2542,25,2026,12/12/2023,BDT,1,Released,4328787.38,3,0
2543,23,1083,8/31/2023,BDT,1,Released,2619947.57,2,0
2544,21,0,3/31/2023,BDT,1,Released,595379.9299999999,2,0
2545,8,2440,2/18/2023,BDT,1,Released,6080641.78,3,0
2546,40,2217,10/13/2020,USD,85.39,Released,484769.34,5,0
2547,81,1483,4/18/2023,BDT,1,Released,5301508.850000001,3,0
2548,123,0,4/13/2020,USD,85.08,Released,585702.23,2,0
2549,86,1783,4/25/2023,BDT,1,Released,1883512.65,5,0
2550,81,0,6/22/2023,BDT,1,Released,4488123.38,3,0
2551,80,1772,5/11/2023,BDT,1,Released,537931.5,2,0
2552,54,0,7/22/2021,CNY,85.45,Released,298331.93,5,0
2553,19,0,8/12/2020,USD,85.04,Released,1132429.19,1,1
2554,131,193,3/7/2023,BDT,1,Released,4500011.35,5,0
2555,44,2291,1/26/2022,BDT,1,Released,5129001.86,3,0
2556,120,2147,10/19/2023,BDT,1,Released,3048060.01,3,0
2557,38,1944,9/18/2022,BDT,1,Released,2806466.3,6,0
2558,51,2271,9/13/2023,BDT,1,Released,2282921.05,6,0
2559,55,1066,10/8/2023,BDT,1,Released,2775242,1,0
2560,131,0,6/23/2021,BDT,1,Released,1665130,5,0
2561,28,0,5/31/2023,BDT,1,Released,605833.64,2,0
2562,107,0,5/25/2023,USD,110.59,Released,38153.7,4,0
2563,3,2036,3/19/2022,BDT,1,Released,1762091.13,1,0
2564,107,988,3/1/2023,USD,107.88,Released,94368.27,4,0
2565,11,1934,6/29/2023,BDT,1,Released,2225566.9099999997,5,0
2566,43,2374,7/8/2023,BDT,1,Released,4124407.62,4,0
2567,150,1652,5/27/2021,BDT,1,Released,762009,6,0
2568,35,153,9/27/2023,BDT,1,Released,3621208.19,4,0
2569,123,0,6/21/2020,USD,84.83,Released,4651.6,2,0
2570,61,0,11/26/2023,USD,107.14,Released,15252.6,1,0
2571,103,184,9/18/2022,USD,105.05,Released,733.95,4,0
2572,7,0,6/16/2023,BDT,1,Released,3943393.66,1,0
2573,147,482,11/25/2023,BDT,1,Released,1455471.7900000003,1,0
2574,84,0,1/1/2021,BDT,1,Released,3818404,2,0
2575,113,527,4/23/2021,BDT,1,Released,4505596,6,0
2576,27,863,9/4/2023,BDT,1,Released,7953551.62,1,0
2577,85,1216,6/12/2022,CNY,97.14,Released,88420.26,1,0
2578,112,2356,5/7/2023,BDT,1,Released,7963284.75,6,0
2579,34,636,6/19/2022,BDT,1,Released,4997263.3,2,0
2580,78,1811,12/20/2023,BDT,1,Released,5139348.3,2,0
2581,140,0,5/6/2020,CNY,85.38,Released,7803.32,6,0
2582,15,2372,9/28/2020,BDT,1,Released,4621709,5,0
2583,144,2336,8/18/2022,USD,102.43,Released,101614.7,6,0
2584,108,212,3/24/2023,CNY,106.01,Released,1141200.6099999999,3,0
2585,96,2209,5/5/2023,BDT,1,Released,2977278.16,3,0
2586,60,0,11/3/2023,CNY,110.22,Released,108129.04000000001,1,0
2587,59,1281,11/30/2022,BDT,1,Released,1674104.57,5,0
2588,32,1277,9/27/2023,USD,110.28,Released,15372.869999999999,5,0
2589,37,0,1/18/2020,BDT,1,Released,1013187,2,1
2590,4,149,3/6/2020,BDT,1,Released,4518004,3,0
2591,140,0,6/11/2021,CNY,85.51,Released,33985.75,6,0
2592,110,0,8/22/2021,BDT,1,Released,2463300,3,0
2593,71,423,12/31/2023,CNY,109.91,Released,44806.93,3,0
2594,7,870,8/17/2020,BDT,1,Released,5035173,1,0
2595,92,1133,7/24/2022,BDT,1,Released,3393564.63,2,0
2596,76,2362,9/21/2022,BDT,1,Released,3688555.5500000003,1,0
2597,79,1775,10/18/2020,BDT,1,Released,6103469,1,0
2598,54,0,6/15/2020,CNY,85.37,Released,94541.46,5,0
2599,67,953,10/5/2021,BDT,1,Released,5864750,4,0
2600,26,381,12/18/2022,BDT,1,Released,5581052.34,1,0
2601,72,1805,10/14/2023,BDT,1,Released,1528937.79,1,0
2602,1,2312,9/18/2021,USD,85.55,Released,35126.99,6,0
2603,16,0,5/9/2022,BDT,1,Released,3686204.95,2,0
2604,78,1592,11/26/2020,BDT,1,Released,227058,2,0
2605,23,0,10/28/2021,BDT,1,Released,509280,2,0
2606,102,994,3/3/2022,BDT,1,Released,3164563.9299999997,4,0
2607,125,0,4/26/2023,BDT,1,Released,853189.29,6,0
2608,131,578,6/10/2023,BDT,1,Released,1877906.9500000002,5,0
2609,143,1317,11/25/2023,USD,110.43,Released,354158.26,6,0
2610,29,979,11/21/2022,BDT,1,Released,4255254.359999999,6,0
2611,149,1647,11/28/2022,CNY,109.6,Released,20074.54,4,0
2612,114,180,3/29/2023,BDT,1,Released,8074194.55,3,0
2613,57,70,7/24/2023,BDT,1,Released,1086434.42,1,0
2614,135,1935,10/11/2023,USD,108.27,Released,839987.62,3,0
2615,107,167,3/6/2023,USD,107.82,Released,58177.71,4,0
2616,141,1361,9/5/2023,USD,106,Released,404593.50999999995,4,0
2617,90,54,9/16/2021,BDT,1,Released,368080,1,0
2618,55,0,4/16/2023,BDT,1,Released,562862.92,1,0
2619,63,0,12/4/2023,BDT,1,Released,532289.4,3,0
2620,73,1319,12/13/2023,CNY,106.99,Released,9134.02,6,0
2621,136,1888,8/31/2020,BDT,1,Released,1561932,1,0
2622,71,244,10/31/2021,CNY,85.31,Released,165224.97,3,0
2623,128,182,10/15/2022,USD,107.22,Released,6527.48,2,0
2624,54,1788,3/22/2023,CNY,109.22,Released,42755.21,5,0
2625,114,2197,8/6/2022,BDT,1,Released,3740209.81,3,0
2626,145,1120,3/3/2023,BDT,1,Released,1535741.0499999998,3,0
2627,77,78,5/29/2022,BDT,1,Released,3386085.08,2,0
2628,146,2098,2/2/2021,BDT,1,Released,3193318,2,0
2629,90,1810,3/30/2023,BDT,1,Released,6178690.51,1,0
2630,14,2076,6/10/2022,USD,97.63,Released,234412.36,5,0
2631,125,2430,6/18/2022,BDT,1,Released,5696754.99,6,0
2632,3,1978,11/7/2022,BDT,1,Released,4942358.99,1,0
2633,83,292,4/19/2023,BDT,1,Released,2272225.56,3,0
2634,96,0,1/23/2021,BDT,1,Released,2257958,3,0
2635,82,1972,7/5/2023,CNY,107.23,Released,33314.34,6,0
2636,108,698,3/24/2023,CNY,110.76,Released,215633.53,3,0
2637,98,0,10/19/2022,USD,107.25,Released,849017.9299999999,3,0
2638,72,1822,12/21/2022,BDT,1,Released,1177563.96,1,0
2639,29,1395,9/3/2022,BDT,1,Released,7762591.6,6,0
2640,98,1977,3/6/2021,USD,85.86,Released,16539.99,3,0
2641,73,499,8/16/2023,CNY,107.91,Released,158195.86000000002,6,0
2642,71,0,9/6/2020,CNY,84.92,Released,622987.65,3,0
2643,109,1589,10/3/2023,BDT,1,Released,4974419.99,2,0
2644,125,1438,3/15/2023,BDT,1,Released,4653615.12,6,0
2645,83,0,1/20/2020,BDT,1,Released,1333539,3,1
2646,149,614,12/2/2023,CNY,107.48,Released,20245.8,4,0
2647,21,698,2/17/2023,BDT,1,Released,153038.92,2,0
2648,142,1556,9/20/2023,BDT,1,Released,1645553.23,6,0
2649,111,1597,11/16/2022,BDT,1,Released,3504112.39,5,0
2650,38,0,5/10/2023,BDT,1,Released,2111870.52,6,0
2651,113,0,5/26/2022,BDT,1,Released,5265259.41,6,0
2652,53,1372,9/30/2023,BDT,1,Released,5376638.95,2,0
2653,117,73,1/3/2022,BDT,1,Released,5784834.6,3,0
2654,75,64,9/2/2022,BDT,1,Released,6489583.18,3,0
2655,149,1724,2/27/2023,CNY,108.31,Released,439610.68,4,0
2656,75,2250,2/4/2023,BDT,1,Released,2494689.58,3,0
2657,84,1910,6/12/2022,BDT,1,Released,4144957.78,2,0
2658,53,1628,3/10/2023,BDT,1,Released,1963966.65,2,0
2659,87,1821,9/3/2022,BDT,1,Released,4927287.65,1,0
2660,48,0,2/18/2020,USD,85.37,Released,23723.65,6,0
2661,147,0,8/24/2021,BDT,1,Released,1988635,1,0
2662,39,2061,6/19/2020,BDT,1,Released,1231955,1,0
2663,74,497,1/30/2021,BDT,1,Released,2783761,4,0
2664,112,1145,8/29/2022,BDT,1,Released,3279720.17,6,0
2665,124,2015,7/25/2023,USD,105.85,Released,227761.11,5,0
2666,32,2220,10/24/2023,USD,107.32,Released,301721.70999999996,5,0
2667,75,681,1/6/2022,BDT,1,Released,6082702.47,3,0
2668,68,1806,3/17/2023,BDT,1,Released,4023772.06,1,0
2669,121,846,11/22/2023,USD,108.19,Released,32327.35,4,0
2670,78,1084,4/21/2023,BDT,1,Released,3875598.98,2,0
2671,1,0,11/1/2020,USD,85.02,Released,59303.51,6,0
2672,45,782,7/12/2022,BDT,1,Released,3500494.21,3,0
2673,72,382,12/16/2022,BDT,1,Released,1831506.06,1,0
2674,54,368,11/20/2021,CNY,85.82,Released,386027.12,5,0
2675,12,0,9/19/2022,USD,104.97,Released,17471.53,2,0
2676,144,0,2/10/2022,USD,86.43,Released,389041.25,6,1
2677,41,1999,2/16/2022,CNY,87.87,Released,216570.69,3,0
2678,76,2319,3/28/2023,BDT,1,Released,4216229.85,1,0
2679,37,140,9/5/2023,BDT,1,Released,2909743.49,2,0
2680,71,2381,2/20/2023,CNY,109.07,Released,296199.43,3,0
2681,66,568,9/13/2023,BDT,1,Released,5077702.93,5,0
2682,24,1369,10/13/2023,BDT,1,Released,1097674.71,4,0
2683,55,692,10/7/2022,BDT,1,Released,3129169.6399999997,1,0
2684,63,2135,12/28/2022,BDT,1,Released,990798.56,3,0
2685,87,365,12/24/2020,BDT,1,Released,471724,1,0
2686,133,2155,12/10/2022,BDT,1,Released,3582526.8000000003,3,0
2687,131,2135,9/16/2023,BDT,1,Released,2563479.74,5,0
2688,142,0,7/7/2023,BDT,1,Released,3262325.4,6,1
2689,2,2279,10/27/2021,BDT,1,Released,3944850,1,0
2690,127,1367,7/5/2022,BDT,1,Released,532945.55,6,0
2691,124,1305,7/9/2023,USD,110.79,Released,25196.26,5,0
2692,27,0,6/11/2022,BDT,1,Released,4261739.83,1,1
2693,95,827,2/17/2022,BDT,1,Released,5225200.41,4,0
2694,81,514,7/18/2023,BDT,1,Released,4555741.6,3,0
2695,73,1619,7/11/2023,CNY,106.51,Released,80263.6,6,0
2696,10,1103,8/22/2023,CNY,109.25,Released,21358.129999999997,1,0
2697,24,371,4/30/2022,BDT,1,Released,720530.44,4,0
2698,138,674,8/27/2023,CNY,107.08,Released,1452330.05,1,0
2699,132,1004,3/1/2022,USD,88.11,Released,19407.67,6,0
2700,31,987,11/8/2023,BDT,1,Released,7449549.37,1,0
2701,50,1850,11/7/2022,USD,110.07,Released,64329.77,3,0
2702,48,674,9/16/2023,USD,110.28,Released,24122.55,6,0
2703,99,1180,10/22/2023,BDT,1,Released,1997918.49,6,0
2704,149,0,4/3/2022,CNY,87.04,Released,638412.36,4,0
2705,127,2259,10/31/2023,BDT,1,Released,6469636.16,6,0
2706,139,558,6/22/2023,USD,107.57,Released,65570.27,6,0
2707,72,464,12/23/2022,BDT,1,Released,3056150.11,1,0
2708,52,749,6/15/2023,USD,109.78,Released,33329.51,3,0
2709,61,958,6/30/2020,USD,85.41,Released,172358.3,1,0
2710,107,1952,10/16/2021,USD,84.96,Released,76319.09999999999,4,0
2711,89,554,10/19/2023,CNY,110.28,Released,14108.689999999999,1,0
2712,39,1946,11/23/2022,BDT,1,Released,4196469.1,1,0
2713,94,0,6/6/2022,BDT,1,Released,3807868.42,1,0
2714,125,0,11/16/2023,BDT,1,Released,4920016.27,6,0
2715,126,1122,6/27/2023,BDT,1,Released,5477256.1899999995,5,0
2716,86,1535,8/14/2023,BDT,1,Released,3434403.8099999996,5,0
2717,138,1786,6/8/2023,CNY,110.38,Released,426685.07,1,0
2718,43,995,9/24/2023,BDT,1,Released,6936015.09,4,0
2719,2,2076,6/10/2022,BDT,1,Released,6933855.68,1,0
2720,95,250,12/30/2023,BDT,1,Released,1541828.22,4,0
2721,40,73,1/7/2021,USD,85.33,Released,404260.89999999997,5,0
2722,122,1069,11/21/2023,BDT,1,Released,1878064.7899999998,5,0
2723,127,679,1/6/2023,BDT,1,Released,3205427.44,6,0
2724,41,834,9/8/2023,CNY,111.15,Released,700188.89,3,0
2725,37,0,8/29/2020,BDT,1,Released,2097319,2,1
2726,47,2344,5/17/2023,CNY,109.12,Released,34734.619999999995,2,0
2727,18,113,5/7/2021,BDT,1,Released,888293,3,0
2728,77,1999,2/16/2022,BDT,1,Released,5705047.72,2,0
2729,34,1097,5/18/2021,BDT,1,Released,868923,2,0
2730,135,1977,3/19/2023,USD,108.78,Released,715034.87,3,0
2731,9,437,1/5/2022,BDT,1,Released,322348.83999999997,3,0
2732,128,1320,6/28/2022,USD,97.16,Released,114090.86,2,0
2733,112,2420,7/10/2023,BDT,1,Released,3935931.06,6,0
2734,86,669,2/18/2023,BDT,1,Released,2036263.04,5,0
2735,121,2325,10/5/2023,USD,107.79,Released,58622.05,4,0
2736,64,1112,9/16/2023,BDT,1,Released,2161107.8600000003,1,0
2737,98,2329,10/25/2022,USD,107.42,Released,559152.16,3,0
2738,43,2475,6/21/2022,BDT,1,Released,4008504.5500000003,4,0
2739,62,117,11/23/2023,USD,110.94,Released,56598.630000000005,3,0
2740,89,1942,4/18/2021,CNY,85.2,Released,167368.7,1,0
2741,60,879,7/29/2023,CNY,105.97,Released,786513.45,1,0
2742,146,2081,9/13/2023,BDT,1,Released,2647783.08,2,0
2743,62,322,12/8/2022,USD,112.08,Released,1170682.6,3,0
2744,53,321,11/2/2023,BDT,1,Released,2080390.4,2,0
2745,73,0,9/8/2023,CNY,108.52,Released,400504.27,6,0
2746,106,2040,4/17/2023,USD,107.22,Released,474337.55,2,0
2747,27,1047,7/13/2023,BDT,1,Released,2223167.18,1,0
2748,80,0,2/24/2022,BDT,1,Released,2517979.3899999997,2,0
2749,100,0,9/7/2023,USD,106.03,Released,1027.05,5,0
2750,11,2496,1/8/2023,BDT,1,Released,914103.23,5,0
2751,126,0,6/1/2023,BDT,1,Released,3286231.83,5,0
2752,140,1683,1/26/2023,CNY,107.69,Released,17909.699999999997,6,0
2753,98,2288,5/22/2023,USD,109.06,Released,1134759.47,3,0
2754,44,679,1/6/2023,BDT,1,Released,5152541.85,3,0
2755,43,564,10/6/2022,BDT,1,Released,5889569.1,4,0
2756,88,1439,1/25/2022,BDT,1,Released,2649538.46,2,0
2757,45,1122,8/20/2022,BDT,1,Released,3495378.42,3,0
2758,145,1280,2/16/2023,BDT,1,Released,4270976.14,3,0
2759,4,2412,1/29/2023,BDT,1,Released,4905362.59,3,0
2760,135,900,11/13/2021,USD,85.95,Released,272806.04,3,0
2761,52,868,1/7/2023,USD,107.6,Released,121873.06999999999,3,0
2762,50,0,12/20/2022,USD,112.59,Released,467589.80000000005,3,0
2763,108,914,3/18/2022,CNY,88.21,Released,1180094.95,3,0
2764,86,1500,2/25/2022,BDT,1,Released,3677887.55,5,0
2765,104,220,2/2/2023,BDT,1,Released,3770934.16,3,0
2766,123,339,5/31/2022,USD,94.99,Released,39655.62,2,0
2767,129,134,11/1/2023,USD,106.57,Released,9846.07,2,0
2768,25,1258,4/20/2023,BDT,1,Released,2697457.5,3,0
2769,31,39,7/25/2023,BDT,1,Released,2503352.4899999998,1,0
2770,1,1045,1/14/2023,USD,108.5,Released,7475.99,6,0
2771,104,463,7/1/2023,BDT,1,Released,665808.32,3,0
2772,31,1355,4/25/2020,BDT,1,Released,3343465,1,0
2773,1,0,4/16/2021,USD,85.72,Released,51719.82,6,0
2774,37,1475,7/7/2020,BDT,1,Released,3272770,2,0
2775,59,1509,3/16/2022,BDT,1,Released,4118926.91,5,0
2776,27,1375,10/8/2023,BDT,1,Released,2691069.21,1,0
2777,2,2426,8/24/2022,BDT,1,Released,1825180.44,1,0
2778,35,0,3/22/2020,BDT,1,Released,2480992,4,0
2779,141,1893,5/25/2023,USD,110.39,Released,17805.33,4,0
2780,143,900,8/1/2022,USD,102.99,Released,28149,6,0
2781,84,1486,7/18/2023,BDT,1,Released,4111665.0599999996,2,0
2782,121,2381,2/16/2022,USD,87.6,Released,48028.95,4,0
2783,42,0,8/28/2023,USD,110.18,Released,411805.36999999994,3,0
2784,1,1050,8/6/2023,USD,110.03,Released,19994.57,6,0
2785,9,0,12/6/2020,BDT,1,Released,1398551,3,0
2786,47,1952,8/5/2021,CNY,85.66,Released,71655.38,2,0
2787,89,1447,2/28/2023,CNY,109.25,Released,452336.37,1,0
2788,141,2362,8/8/2022,USD,102.17,Released,350355.14,4,0
2789,25,0,8/9/2023,BDT,1,Released,347629.46,3,0
2790,97,195,5/23/2022,USD,94.64,Released,2515.89,4,0
2791,10,554,10/20/2022,CNY,107.6,Released,19018.129999999997,1,0
2792,38,0,8/7/2022,BDT,1,Released,6907942.08,6,0
2793,41,0,2/28/2023,CNY,108.24,Released,263388.31,3,0
2794,23,0,1/1/2020,BDT,1,Released,894147,2,0
2795,94,0,8/7/2020,BDT,1,Released,1647200,1,0
2796,38,194,6/3/2021,BDT,1,Released,2385415,6,0
2797,136,2294,3/25/2023,BDT,1,Released,5747874.51,1,0
2798,57,10,5/18/2022,BDT,1,Released,4651317.890000001,1,0
2799,150,59,7/20/2023,BDT,1,Released,2051392.3499999999,6,0
2800,90,2055,10/14/2023,BDT,1,Released,4065686.15,1,0
2801,146,1022,3/8/2021,BDT,1,Released,677908,2,0
2802,31,1781,10/22/2021,BDT,1,Released,3892918,1,0
2803,99,1093,4/9/2023,BDT,1,Released,6119447.03,6,0
2804,122,0,8/14/2021,BDT,1,Released,2709160,5,0
2805,16,897,9/17/2020,BDT,1,Released,5742435,2,0
2806,8,1161,4/27/2023,BDT,1,Released,1701479.6400000001,3,0
2807,79,0,2/26/2023,BDT,1,Released,1861270.46,1,1
2808,111,2480,5/27/2022,BDT,1,Released,3077594.7199999997,5,0
2809,50,154,3/18/2023,USD,110.49,Released,143487.51,3,0
2810,46,264,9/6/2022,USD,105.42,Released,212518.29,2,0
2811,59,1663,12/5/2023,BDT,1,Released,5077572.26,5,0
2812,124,970,9/2/2020,USD,85.47,Released,432300.42000000004,5,0
2813,79,1703,11/22/2023,BDT,1,Released,7164342.96,1,0
2814,3,0,5/6/2021,BDT,1,Released,1852928,1,0
2815,7,2050,1/9/2022,BDT,1,Released,4980460,1,0
2816,144,1575,2/18/2022,USD,87.27,Released,696173.73,6,0
2817,84,949,6/17/2023,BDT,1,Released,3819789.0399999996,2,0
