invoice_id,po_id,grn_id,invoice_date,vendor_invoice_no,invoice_amount,currency,spend_category
2504,2543,2504,2023-09-23,INV-9521,2544806.21,BDT,Opex-Marketing
2505,2544,2505,2023-04-11,INV-1163,595379.62,BDT,Inventory
2506,2545,2506,2023-03-03,INV-4444,6074078.2,BDT,Opex-Marketing
2507,2546,2507,2020-11-07,INV-2781,479768.4,USD,Inventory
2508,2547,2508,2023-04-26,INV-0631,5301504.88,BDT,Inventory
2509,2548,2509,2020-04-24,INV-0609,578710.85,USD,Capex-IT
2510,2549,2510,2023-05-05,INV-8006,1883513.34,BDT,Opex-Marketing
2511,2550,2511,2023-07-03,INV-1893,4488119.53,BDT,Inventory
2512,2551,2512,2023-05-29,INV-2365,537931.54,BDT,Inventory
2513,2552,2513,2021-07-31,INV-3825,298331.93,CNY,Inventory
2514,2553,2514,2020-08-23,INV-1128,1128525.15,USD,Capex-IT
2515,2554,2515,2023-03-14,INV-4906,4500012.93,BDT,Inventory
2516,2555,2516,2022-02-03,INV-6030,5129001.76,BDT,Inventory
2517,2556,2517,2023-11-12,INV-3773,3048059.07,BDT,Inventory
2518,2557,2518,2022-10-01,INV-7780,2736325.16,BDT,Inventory
2519,2558,2519,2023-09-28,INV-0158,2282921.17,BDT,Inventory
2520,2559,2520,2023-10-17,INV-3136,2373673.2,BDT,Opex-Logistics
2521,2560,2521,2021-07-06,INV-4327,1665130.0,BDT,Inventory
2522,2561,2522,2023-06-13,INV-0964,605833.87,BDT,Inventory
2523,2562,2523,2023-06-09,INV-1109,38152.97,USD,Inventory
2524,2563,2524,2022-03-30,INV-7609,1762090.9,BDT,Inventory
2525,2564,2525,2023-03-12,INV-0052,94368.57,USD,Inventory
2526,2565,2526,2023-07-17,INV-4936,2225567.45,BDT,Inventory
2527,2566,2527,2023-07-18,INV-2511,4124406.7,BDT,Opex-Marketing
2528,2567,2528,2021-06-09,INV-1555,732687.0,BDT,Opex-Marketing
2529,2568,2529,2023-10-12,INV-8522,3621209.37,BDT,Inventory
2530,2569,2530,2020-06-29,INV-9176,4651.6,USD,Inventory
2531,2570,2531,2023-12-11,INV-9572,15253.8,USD,Inventory
2532,2571,2532,2022-11-05,INV-0492,734.05,USD,Inventory
2533,2572,2533,2023-06-24,INV-2664,3943393.23,BDT,Opex-Facility
2534,2573,2534,2023-12-04,INV-8468,1455470.74,BDT,Opex-Marketing
2535,2574,2535,2021-01-22,INV-9923,3818404.0,BDT,Inventory
2536,2575,2536,2021-05-17,INV-0029,4306108.0,BDT,Inventory
2537,2576,2537,2023-09-16,INV-6325,7953552.92,BDT,Inventory
2538,2577,2538,2022-07-20,INV-5735,88420.21,CNY,Capex-IT
2539,2578,2539,2023-05-28,INV-3818,7963280.95,BDT,Inventory
2540,2579,2540,2022-07-05,INV-2500,4997264.83,BDT,Inventory
2541,2580,2541,2024-01-01,INV-4112,5139348.91,BDT,Inventory
2542,2581,2542,2020-05-24,INV-8326,7803.32,CNY,Inventory
2543,2582,2543,2020-10-24,INV-8865,4202071.0,BDT,Inventory
2544,2583,2544,2022-10-12,INV-7324,101614.75,USD,Capex-IT
2545,2584,2545,2023-04-15,INV-7201,1141202.17,CNY,Inventory
2546,2585,2546,2023-06-01,INV-5956,2977280.41,BDT,Inventory
2547,2586,2547,2023-11-26,INV-2950,108130.61,CNY,Inventory
2548,2587,2548,2022-12-14,INV-9933,1674103.32,BDT,Inventory
2549,2588,2549,2023-10-18,INV-1278,15373.08,USD,Inventory
2550,2589,2550,2020-02-06,INV-0689,1013187.0,BDT,Inventory
2551,2590,2551,2020-03-14,INV-0471,4518004.0,BDT,Inventory
2552,2591,2552,2021-07-04,INV-6585,33985.75,CNY,Inventory
2553,2592,2553,2021-09-08,INV-3931,2430348.0,BDT,Inventory
2554,2594,2554,2020-08-27,INV-5777,4883039.0,BDT,Opex-Facility
2555,2595,2555,2022-08-01,INV-6600,3393568.65,BDT,Inventory
2556,2596,2556,2022-09-30,INV-2575,3688557.25,BDT,Inventory
2557,2597,2557,2020-11-03,INV-3474,6103469.0,BDT,Inventory
2558,2598,2558,2020-06-22,INV-6811,94541.46,CNY,Inventory
2559,2599,2559,2021-10-16,INV-4372,5864750.0,BDT,Opex-Facility
2560,2600,2560,2023-01-04,INV-4446,5581054.43,BDT,Inventory
2561,2601,2561,2023-10-26,INV-5503,1528936.56,BDT,Inventory
2562,2602,2562,2021-10-01,INV-6179,35126.99,USD,Inventory
2563,2603,2563,2022-05-26,INV-7851,3686202.79,BDT,Opex-Logistics
2564,2604,2564,2020-12-08,INV-3982,227058.0,BDT,Inventory
2565,2605,2565,2021-11-11,INV-3034,509280.0,BDT,Opex-Marketing
2566,2606,2566,2022-03-18,INV-9780,2945771.38,BDT,Inventory
2567,2607,2567,2023-05-11,INV-6698,853188.96,BDT,Inventory
2568,2608,2568,2023-06-18,INV-0129,1801440.8,BDT,Inventory
2569,2609,2569,2023-12-05,INV-8794,354161.45,USD,Inventory
2570,2610,2570,2022-12-06,INV-6222,4228133.48,BDT,Inventory
2571,2611,2571,2023-01-12,INV-5782,20074.49,CNY,Inventory
2572,2612,2572,2023-04-15,INV-0947,7296626.38,BDT,Inventory
2573,2613,2573,2023-08-13,INV-9498,1086434.58,BDT,Inventory
2574,2614,2574,2023-10-21,INV-7451,839986.77,USD,Capex-IT
2575,2615,2575,2023-03-15,INV-6953,58177.4,USD,Inventory
2576,2616,2576,2023-09-16,INV-1285,402268.54,USD,Capex-IT
2577,2617,2577,2021-10-10,INV-0901,368080.0,BDT,Inventory
2578,2618,2578,2023-04-30,INV-5899,488802.6,BDT,Opex-Admin
2579,2619,2579,2023-12-22,INV-1295,532290.44,BDT,Inventory
2580,2620,2580,2023-12-21,INV-0161,8218.44,CNY,Inventory
2581,2621,2581,2020-09-17,INV-2951,1561932.0,BDT,Inventory
2582,2622,2582,2021-11-08,INV-1726,165224.97,CNY,Capex-IT
2583,2623,2583,2022-12-04,INV-5505,6527.28,USD,Inventory
2584,2624,2584,2023-03-31,INV-7104,42754.76,CNY,Inventory
2585,2625,2585,2022-08-22,INV-0815,3740212.07,BDT,Inventory
2586,2626,2586,2023-03-28,INV-8303,1535740.96,BDT,Inventory
2587,2627,2587,2022-06-12,INV-7105,3386085.24,BDT,Inventory
2588,2628,2588,2021-02-15,INV-5780,3193318.0,BDT,Opex-Facility
2589,2629,2589,2023-04-20,INV-0575,6178693.36,BDT,Inventory
2590,2630,2590,2022-08-19,INV-0674,220552.76,USD,Inventory
2591,2631,2591,2022-06-28,INV-2958,5696755.96,BDT,Inventory
2592,2632,2592,2022-11-18,INV-4638,4942357.34,BDT,Inventory
2593,2633,2593,2023-05-10,INV-1665,2272226.88,BDT,Opex-Marketing
2594,2634,2594,2021-02-17,INV-6336,2257958.0,BDT,Inventory
2595,2635,2595,2023-07-15,INV-6897,33315.59,CNY,Inventory
2596,2636,2596,2023-04-09,INV-5420,215635.23,CNY,Capex-IT
2597,2637,2597,2022-12-17,INV-5108,848280.08,USD,Inventory
2598,2638,2598,2022-12-30,INV-7745,1177563.76,BDT,Inventory
2599,2639,2599,2022-09-21,INV-4069,7762594.12,BDT,Inventory
2600,2640,2600,2021-03-30,INV-6708,16539.99,USD,Inventory
2601,2641,2601,2023-08-23,INV-6328,158197.13,CNY,Inventory
2602,2642,2602,2020-09-21,INV-7488,622987.65,CNY,Inventory
2603,2643,2603,2023-10-16,INV-6036,4974418.2,BDT,Inventory
2604,2644,2604,2023-03-23,INV-6863,4653615.64,BDT,Inventory
2605,2645,2605,2020-02-12,INV-3355,1333539.0,BDT,Opex-Marketing
2606,2646,2606,2023-12-19,INV-4155,20244.5,CNY,Inventory
2607,2647,2607,2023-02-28,INV-0960,153038.7,BDT,Inventory
2608,2648,2608,2023-09-30,INV-2263,1645555.69,BDT,Inventory
2609,2649,2609,2022-11-26,INV-9235,3504112.79,BDT,Inventory
2610,2650,2610,2023-06-01,INV-9252,2111870.27,BDT,Inventory
2611,2651,2611,2022-06-17,INV-5216,5265258.39,BDT,Inventory
2612,2652,2612,2023-10-21,INV-8906,5376641.31,BDT,Opex-Facility
2613,2653,2613,2022-01-12,INV-3400,5784833.1,BDT,Inventory
2614,2654,2614,2022-09-16,INV-7378,6479171.56,BDT,Inventory
2615,2655,2615,2023-03-14,INV-9154,439608.74,CNY,Capex-IT
2616,2656,2616,2023-02-13,INV-5306,2494691.3,BDT,Inventory
2617,2657,2617,2022-06-28,INV-7240,4144956.48,BDT,Inventory
2618,2658,2618,2023-03-27,INV-0095,1963965.09,BDT,Opex-Admin
2619,2659,2619,2022-09-14,INV-1287,4927289.62,BDT,Inventory
2620,2660,2620,2020-03-08,INV-5063,23723.65,USD,Capex-IT
2621,2661,2621,2021-08-31,INV-0675,1988635.0,BDT,Opex-Admin
2622,2662,2622,2020-06-28,INV-5426,1231955.0,BDT,Inventory
2623,2663,2623,2021-02-10,INV-8405,2742529.0,BDT,Inventory
2624,2664,2624,2022-09-16,INV-4994,3279721.99,BDT,Inventory
2625,2665,2625,2023-08-10,INV-6908,227761.02,USD,Capex-IT
2626,2666,2626,2023-11-10,INV-8676,301722.93,USD,Inventory
2627,2667,2627,2022-01-14,INV-5188,5827304.39,BDT,Inventory
2628,2668,2628,2023-03-26,INV-4491,4023773.98,BDT,Inventory
2629,2669,2629,2023-12-17,INV-2993,32325.44,USD,Inventory
2630,2670,2630,2023-05-03,INV-7834,3875596.04,BDT,Inventory
2631,2671,2631,2020-11-10,INV-6647,59303.51,USD,Inventory
2632,2672,2632,2022-08-02,INV-5903,3500492.61,BDT,Inventory
2633,2673,2633,2022-12-26,INV-3495,1831505.01,BDT,Inventory
2634,2674,2634,2021-11-28,INV-4515,386027.12,CNY,Capex-IT
2635,2675,2635,2022-11-06,INV-8480,17474.01,USD,Inventory
2636,2676,2636,2022-03-25,INV-3240,389040.07,USD,Capex-IT
2637,2677,2637,2022-04-19,INV-8934,216142.77,CNY,Inventory
2638,2678,2638,2023-04-06,INV-0924,4216233.6,BDT,Inventory
2639,2679,2639,2023-09-23,INV-9933,2839780.79,BDT,Inventory
2640,2680,2640,2023-03-06,INV-7406,296200.41,CNY,Capex-IT
2641,2681,2641,2023-10-06,INV-8485,5077705.35,BDT,Inventory
2642,2682,2642,2023-10-30,INV-1926,1097673.05,BDT,Opex-Facility
2643,2683,2643,2022-10-19,INV-1711,3129166.19,BDT,Opex-Logistics
2644,2684,2644,2023-01-19,INV-3460,990801.22,BDT,Inventory
2645,2685,2645,2021-01-07,INV-2512,471724.0,BDT,Inventory
2646,2686,2646,2022-12-30,INV-4548,3582523.86,BDT,Inventory
2647,2687,2647,2023-09-26,INV-1571,2563479.46,BDT,Inventory
2648,2688,2648,2023-07-20,INV-7499,3262328.33,BDT,Inventory
2649,2689,2649,2021-11-12,INV-1576,3944850.0,BDT,Opex-Logistics
2650,2690,2650,2022-07-14,INV-7175,532945.84,BDT,Inventory
2651,2691,2651,2023-08-05,INV-0623,25197.42,USD,Inventory
2652,2692,2652,2022-06-18,INV-4298,4261740.69,BDT,Inventory
2653,2693,2653,2022-02-27,INV-1469,5225202.31,BDT,Opex-Admin
2654,2694,2654,2023-07-25,INV-1499,4555742.82,BDT,Inventory
2655,2695,2655,2023-07-21,INV-0452,80265.1,CNY,Inventory
2656,2696,2656,2023-09-01,INV-2371,21359.63,CNY,Inventory
2657,2697,2657,2022-05-20,INV-8122,720530.25,BDT,Opex-Facility
2658,2698,2658,2023-09-21,INV-6625,1403268.71,CNY,Capex-IT
2659,2699,2659,2022-04-28,INV-2781,16159.33,USD,Inventory
2660,2700,2660,2023-11-20,INV-7320,7449546.88,BDT,Opex-Marketing
2661,2701,2661,2022-12-29,INV-7944,64331.15,USD,Capex-IT
2662,2702,2662,2023-10-03,INV-8327,24121.78,USD,Inventory
2663,2703,2663,2023-11-02,INV-3993,1997920.81,BDT,Inventory
2664,2704,2664,2022-05-18,INV-1059,638409.14,CNY,Inventory
2665,2705,2665,2023-11-11,INV-9763,6469636.01,BDT,Inventory
2666,2706,2666,2023-07-02,INV-6627,65567.48,USD,Capex-IT
2667,2707,2667,2022-12-30,INV-0136,3046762.79,BDT,Inventory
2668,2708,2668,2023-07-04,INV-8896,25108.3,USD,Inventory
2669,2709,2669,2020-07-21,INV-2384,172358.3,USD,Inventory
2670,2710,2670,2021-10-26,INV-1231,76319.1,USD,Capex-IT
2671,2711,2671,2023-11-01,INV-6191,14110.68,CNY,Inventory
2672,2712,2672,2022-12-02,INV-3086,4196468.54,BDT,Inventory
2673,2713,2673,2022-06-19,INV-1549,3807867.47,BDT,Inventory
2674,2714,2674,2023-11-28,INV-5699,4255552.76,BDT,Inventory
2675,2715,2675,2023-07-23,INV-5128,5477256.17,BDT,Opex-Facility
2676,2716,2676,2023-08-24,INV-6435,3434405.93,BDT,Opex-Marketing
2677,2717,2677,2023-07-02,INV-0508,426685.78,CNY,Capex-IT
2678,2718,2678,2023-10-07,INV-4851,6936018.81,BDT,Opex-Marketing
2679,2719,2679,2022-06-25,INV-3279,6933853.15,BDT,Opex-Marketing
2680,2721,2680,2021-02-03,INV-5300,404260.9,USD,Inventory
2681,2722,2681,2023-11-29,INV-2134,1878064.61,BDT,Inventory
2682,2723,2682,2023-01-21,INV-0273,3205427.19,BDT,Inventory
2683,2724,2683,2023-09-24,INV-7382,700191.06,CNY,Capex-IT
2684,2725,2684,2020-09-12,INV-1509,1980849.0,BDT,Inventory
2685,2726,2685,2023-06-08,INV-8839,34735.76,CNY,Capex-IT
2686,2727,2686,2021-05-14,INV-1021,888293.0,BDT,Inventory
2687,2728,2687,2022-02-27,INV-2469,5705045.19,BDT,Inventory
2688,2729,2688,2021-06-15,INV-8122,868923.0,BDT,Inventory
2689,2730,2689,2023-03-29,INV-8033,630654.38,USD,Inventory
2690,2731,2690,2022-01-25,INV-6832,322349.75,BDT,Inventory
2691,2732,2691,2022-08-04,INV-9043,114090.85,USD,Inventory
2692,2733,2692,2023-07-26,INV-8953,3935929.88,BDT,Inventory
2693,2734,2693,2023-02-28,INV-3013,2036260.84,BDT,Opex-Marketing
2694,2735,2694,2023-10-23,INV-6366,58621.05,USD,Inventory
2695,2736,2695,2023-09-26,INV-3013,2161107.98,BDT,Opex-Facility
2696,2737,2696,2022-12-08,INV-4465,559154.76,USD,Inventory
2697,2738,2697,2022-07-02,INV-6112,3998241.57,BDT,Opex-Marketing
2698,2739,2698,2023-12-14,INV-7186,56599.88,USD,Capex-IT
2699,2740,2699,2021-04-28,INV-8448,163971.8,CNY,Inventory
2700,2741,2700,2023-08-13,INV-4628,786515.63,CNY,Capex-IT
2701,2742,2701,2023-09-24,INV-1492,2647784.46,BDT,Opex-Marketing
2702,2743,2702,2023-01-28,INV-3839,1170684.53,USD,Inventory
2703,2744,2703,2023-11-21,INV-3953,2080390.08,BDT,Opex-Logistics
2704,2745,2704,2023-09-21,INV-2271,400506.12,CNY,Inventory
2705,2746,2705,2023-05-09,INV-8071,474335.96,USD,Inventory
2706,2747,2706,2023-07-27,INV-0049,2096384.53,BDT,Inventory
2707,2748,2707,2022-03-12,INV-8377,2517980.95,BDT,Inventory
2708,2749,2708,2023-09-17,INV-4413,827.2,USD,Inventory
2709,2750,2709,2023-01-28,INV-6349,914105.07,BDT,Inventory
2710,2751,2710,2023-06-16,INV-9725,3286231.3,BDT,Opex-Facility
2711,2752,2711,2023-02-14,INV-9467,17906.3,CNY,Capex-IT
2712,2753,2712,2023-06-16,INV-5139,1134761.67,USD,Capex-IT
2713,2754,2713,2023-01-19,INV-4359,5152545.17,BDT,Inventory
2714,2755,2714,2022-10-15,INV-2199,5889567.01,BDT,Opex-Facility
2715,2756,2715,2022-02-18,INV-5957,2310141.77,BDT,Inventory
2716,2757,2716,2022-09-14,INV-8113,3495379.05,BDT,Inventory
2717,2758,2717,2023-03-14,INV-1090,4270977.18,BDT,Inventory
2718,2759,2718,2023-02-09,INV-4881,4905362.68,BDT,Inventory
2719,2760,2719,2021-11-20,INV-8044,272806.04,USD,Inventory
2720,2761,2720,2023-01-22,INV-9952,115891.58,USD,Inventory
2721,2762,2721,2023-01-18,INV-9051,467593.36,USD,Inventory
2722,2763,2722,2022-05-18,INV-5128,1180093.86,CNY,Inventory
2723,2764,2723,2022-03-05,INV-2461,3677889.2,BDT,Opex-Facility
2724,2765,2724,2023-02-23,INV-4440,3770935.04,BDT,Inventory
2725,2766,2725,2022-07-10,INV-2149,39655.99,USD,Inventory
2726,2767,2726,2023-11-22,INV-7600,7869.42,USD,Inventory
2727,2768,2727,2023-05-11,INV-3028,2521270.01,BDT,Opex-Marketing
2728,2769,2728,2023-08-03,INV-1971,2503349.55,BDT,Opex-Marketing
2729,2770,2729,2023-01-24,INV-8137,7474.72,USD,Inventory
2730,2771,2730,2023-07-24,INV-4374,665809.02,BDT,Inventory
2731,2772,2731,2020-05-09,INV-0587,3343465.0,BDT,Opex-Marketing
2732,2773,2732,2021-04-23,INV-8551,51719.82,USD,Inventory
2733,2774,2733,2020-07-29,INV-6208,3272770.0,BDT,Inventory
2734,2775,2734,2022-03-29,INV-2560,4118925.81,BDT,Inventory
2735,2776,2735,2023-10-18,INV-4669,2691065.41,BDT,Inventory
2736,2777,2736,2022-09-15,INV-6030,1800259.0,BDT,Opex-Marketing
2737,2778,2737,2020-04-12,INV-2988,2480992.0,BDT,Inventory
2738,2779,2738,2023-06-03,INV-1022,17805.11,USD,Inventory
2739,2780,2739,2022-08-30,INV-0292,28150.8,USD,Inventory
2740,2781,2740,2023-08-11,INV-6265,4111666.74,BDT,Inventory
2741,2782,2741,2022-04-11,INV-1840,48032.73,USD,Inventory
2742,2783,2742,2023-09-14,INV-2110,411805.69,USD,Inventory
2743,2784,2743,2023-08-15,INV-0782,19993.98,USD,Inventory
2744,2785,2744,2020-12-27,INV-7273,1398551.0,BDT,Inventory
2745,2786,2745,2021-08-29,INV-4930,69807.5,CNY,Inventory
2746,2787,2746,2023-03-10,INV-1977,452340.28,CNY,Inventory
2747,2788,2747,2022-09-25,INV-6295,349346.14,USD,Inventory
2748,2789,2748,2023-09-02,INV-5532,347629.09,BDT,Opex-Marketing
2749,2790,2749,2022-06-25,INV-6222,2515.76,USD,Inventory
2750,2791,2750,2022-11-24,INV-3671,19017.9,CNY,Inventory
2751,2792,2751,2022-08-28,INV-4840,6907940.72,BDT,Inventory
2752,2793,2752,2023-03-23,INV-6100,263386.26,CNY,Inventory
2753,2794,2753,2020-01-25,INV-7584,894147.0,BDT,Opex-Marketing
2754,2795,2754,2020-08-21,INV-6757,1647200.0,BDT,Inventory
2755,2796,2755,2021-06-19,INV-6132,2385415.0,BDT,Inventory
2756,2797,2756,2023-04-18,INV-3935,5747879.1,BDT,Inventory
2757,2798,2757,2022-06-04,INV-5261,4651320.72,BDT,Inventory
2758,2799,2758,2023-08-01,INV-6043,1743376.86,BDT,Opex-Marketing
2759,2800,2759,2023-10-31,INV-0539,4065688.54,BDT,Inventory
2760,2801,2760,2021-03-19,INV-0382,677908.0,BDT,Opex-Facility
2761,2802,2761,2021-11-05,INV-9492,3892918.0,BDT,Opex-Marketing
2762,2803,2762,2023-04-19,INV-2948,6119445.88,BDT,Inventory
2763,2804,2763,2021-08-25,INV-3245,2709160.0,BDT,Inventory
2764,2805,2764,2020-10-09,INV-4086,5742435.0,BDT,Opex-Marketing
2765,2806,2765,2023-05-07,INV-8724,1701478.31,BDT,Opex-Marketing
2766,2807,2766,2023-03-16,INV-7969,1608377.99,BDT,Inventory
2767,2808,2767,2022-06-10,INV-1280,3077595.6,BDT,Inventory
2768,2809,2768,2023-03-30,INV-2443,143491.01,USD,Inventory
2769,2810,2769,2022-10-13,INV-2546,209334.33,USD,Capex-IT
2770,2811,2770,2023-12-17,INV-5366,5077574.25,BDT,Inventory
2771,2812,2771,2020-09-16,INV-5396,432300.42,USD,Inventory
2772,2813,2772,2023-12-11,INV-4845,6925677.67,BDT,Inventory
2773,2814,2773,2021-05-17,INV-0165,1852928.0,BDT,Inventory
2774,2815,2774,2022-01-22,INV-9755,4980457.89,BDT,Opex-Logistics
2775,2816,2775,2022-04-16,INV-5738,696175.55,USD,Capex-IT
2776,2817,2776,2023-07-02,INV-7135,3819788.69,BDT,Inventory
2777,2818,2777,2023-11-17,INV-0451,5030563.06,BDT,Inventory
2778,2819,2778,2022-06-13,INV-2883,5552819.53,BDT,Inventory
2779,2820,2779,2022-04-16,INV-7367,4221084.45,BDT,Inventory
2780,2821,2780,2021-05-17,INV-1068,1444016.0,BDT,Inventory
2781,2822,2781,2022-09-27,INV-1488,3976745.98,BDT,Inventory
2782,2823,2782,2023-12-26,INV-7384,6666635.13,BDT,Inventory
2783,2824,2783,2021-05-14,INV-4810,3670313.0,BDT,Inventory
2784,2825,2784,2023-01-21,INV-2301,960326.08,BDT,Opex-Facility
2785,2826,2785,2023-08-11,INV-9414,2108156.04,BDT,Inventory
2786,2827,2786,2021-10-01,INV-5197,1519015.0,BDT,Opex-Marketing
2787,2828,2787,2023-09-02,INV-8748,2185268.62,BDT,Inventory
2788,2829,2788,2021-02-13,INV-1320,7538.38,USD,Inventory
2789,2830,2789,2021-10-03,INV-2672,6366982.0,BDT,Inventory
2790,2831,2790,2021-12-13,INV-9514,38932.19,CNY,Inventory
2791,2832,2791,2022-04-17,INV-3842,337444.26,CNY,Inventory
2792,2833,2792,2023-12-05,INV-9275,2315054.9,BDT,Inventory
2793,2834,2793,2022-09-02,INV-3474,615096.61,USD,Inventory
2794,2835,2794,2020-05-05,INV-2446,471476.0,BDT,Inventory
2795,2836,2795,2023-12-20,INV-6772,4939093.24,BDT,Inventory
2796,2837,2796,2021-06-01,INV-5117,1582446.0,BDT,Inventory
2797,2838,2797,2023-09-24,INV-4787,25149.57,USD,Inventory
2798,2839,2798,2021-09-14,INV-4406,3950694.0,BDT,Inventory
2799,2840,2799,2020-09-29,INV-3406,3588045.0,BDT,Opex-Marketing
2800,2841,2800,2023-02-24,INV-8086,135854.95,BDT,Inventory
2801,2842,2801,2021-04-11,INV-9107,3750.03,CNY,Inventory
2802,2843,2802,2022-09-17,INV-4568,3542949.9,BDT,Inventory
2803,2844,2803,2022-12-25,INV-3313,4362225.81,BDT,Opex-Logistics
2804,2845,2804,2023-03-17,INV-7516,1210756.5,BDT,Inventory
2805,2846,2805,2021-01-15,INV-8906,56762.0,BDT,Inventory
2806,2847,2806,2023-04-22,INV-0957,181069.49,CNY,Capex-IT
2807,2848,2807,2021-05-31,INV-2073,3051667.0,BDT,Opex-Facility
2808,2849,2808,2023-06-19,INV-5136,5155.65,USD,Capex-IT
2809,2850,2809,2023-07-19,INV-2567,131570.82,BDT,Inventory
2810,2851,2810,2022-06-02,INV-0207,335922.65,USD,Inventory
2811,2852,2811,2023-02-17,INV-4456,513094.07,USD,Inventory
2812,2853,2812,2023-11-06,INV-1798,6134.86,USD,Inventory
2813,2854,2813,2022-07-09,INV-5064,241619.26,USD,Capex-IT
2814,2855,2814,2021-05-18,INV-7167,298701.04,USD,Capex-IT
2815,2856,2815,2022-12-21,INV-6367,372093.82,USD,Inventory
2816,2857,2816,2020-06-11,INV-9391,4184974.0,BDT,Inventory
2817,2858,2817,2022-06-12,INV-6843,453037.71,USD,Inventory
2818,2859,2818,2022-12-05,INV-6145,19028.25,USD,Inventory
2819,2860,2819,2021-09-19,INV-4458,4615683.0,BDT,Inventory
2820,2861,2820,2020-09-22,INV-3490,3527920.0,BDT,Inventory
2821,2862,2821,2022-03-07,INV-9236,629606.42,USD,Inventory
2822,2863,2822,2022-10-27,INV-3747,3053153.53,BDT,Inventory
2823,2864,2823,2023-09-25,INV-6426,332506.72,USD,Inventory
2824,2865,2824,2023-11-22,INV-9848,3495616.77,BDT,Opex-Marketing
2825,2866,2825,2023-12-06,INV-9513,3979956.64,BDT,Opex-Marketing
2826,2867,2826,2022-05-19,INV-7319,5486035.17,BDT,Opex-Marketing
2827,2868,2827,2023-07-15,INV-1762,2868348.46,BDT,Inventory
2828,2869,2828,2021-04-24,INV-7963,5619498.0,BDT,Inventory
2829,2870,2829,2022-02-27,INV-0007,5704136.13,BDT,Inventory
2830,2871,2830,2023-05-05,INV-3527,823479.05,CNY,Inventory
2831,2872,2831,2023-03-20,INV-6618,30829.95,BDT,Inventory
2832,2873,2832,2020-09-25,INV-0121,991404.0,BDT,Inventory
2833,2874,2833,2020-07-24,INV-1395,226241.35,USD,Inventory
2834,2875,2834,2023-12-30,INV-7121,3303230.46,BDT,Inventory
2835,2876,2835,2022-05-12,INV-3351,23339.62,USD,Inventory
2836,2877,2836,2023-08-16,INV-8960,2508.66,CNY,Inventory
2837,2878,2837,2023-08-29,INV-3160,4890316.87,BDT,Inventory
2838,2879,2838,2021-12-13,INV-0257,41287.78,USD,Inventory
2839,2880,2839,2020-08-23,INV-0812,340942.0,BDT,Inventory
2840,2881,2840,2022-06-03,INV-1196,724559.32,BDT,Inventory
2841,2882,2841,2023-07-30,INV-3283,910886.94,BDT,Inventory
2842,2883,2842,2023-05-05,INV-0441,5164924.14,BDT,Inventory
2843,2884,2843,2022-11-30,INV-5858,3788634.1,BDT,Inventory
2844,2885,2844,2021-12-27,INV-8782,41415.96,CNY,Inventory
2845,2886,2845,2023-03-24,INV-6744,4376965.81,BDT,Inventory
2846,2887,2846,2022-07-09,INV-5483,1723478.4,BDT,Opex-Admin
2847,2888,2847,2023-12-10,INV-0746,357177.57,CNY,Inventory
2848,2889,2848,2024-01-03,INV-3142,3180944.17,BDT,Inventory
2849,2890,2849,2022-05-16,INV-3829,2480.0,CNY,Inventory
2850,2891,2850,2022-12-19,INV-4728,19409.06,USD,Inventory
2851,2892,2851,2022-10-03,INV-9877,1858778.55,BDT,Inventory
2852,2893,2852,2021-10-09,INV-5952,28130.72,USD,Inventory
2853,2894,2853,2020-03-27,INV-8717,3254568.0,BDT,Opex-Marketing
2854,2895,2854,2023-07-19,INV-4723,952265.86,CNY,Capex-IT
2855,2896,2855,2020-11-07,INV-9992,5970.56,USD,Inventory
2856,2897,2856,2022-03-19,INV-5412,2886183.94,BDT,Inventory
2857,2898,2857,2021-11-29,INV-5073,3372735.0,BDT,Inventory
2858,2899,2858,2022-06-08,INV-8426,36440.66,USD,Inventory
2859,2900,2859,2023-09-24,INV-0195,3863578.7,BDT,Inventory
2860,2901,2860,2023-11-15,INV-9791,4611156.2,BDT,Opex-Facility
2861,2902,2861,2020-02-11,INV-6152,2681071.0,BDT,Inventory
2862,2903,2862,2023-04-19,INV-6803,13566.92,USD,Inventory
2863,2904,2863,2021-12-07,INV-8771,8537864.0,BDT,Inventory
2864,2905,2864,2023-10-26,INV-6359,2355771.53,BDT,Inventory
2865,2906,2865,2023-06-22,INV-6312,1677911.24,BDT,Inventory
2866,2907,2866,2020-06-26,INV-8723,109472.86,CNY,Capex-IT
2867,2908,2867,2022-04-12,INV-4255,5320017.8,BDT,Inventory
2868,2909,2868,2023-04-08,INV-8576,569430.94,BDT,Inventory
2869,2910,2869,2023-09-09,INV-1049,3686338.8,BDT,Inventory
2870,2911,2870,2022-06-28,INV-4794,2439843.44,BDT,Inventory
